weight,max_load_capacity,passenger_count,cargo_weight,vehicle_type_2-wheeler,vehicle_type_4-wheeler 5-seater,vehicle_type_4-wheeler 7-seater,vehicle_type_delivery vehicle,vehicle_type_heavy vehicle,weight_scaled,max_load_capacity_scaled,passenger_count_scaled,cargo_weight_scaled,overload_status
1114,1032,5,90,False,True,False,False,False,-0.44761437001817395,-0.47905748100159307,1.54128967965897,-0.41058172942679455,Overloaded
1367,1201,4,105,False,False,True,False,False,-0.4144348449757453,-0.4576215857112978,0.9163581708533476,-0.4077212642666671,Overloaded
1304,1194,5,70,False,False,True,False,False,-0.4226969401444133,-0.45850946303101414,1.54128967965897,-0.41439568297363116,Overloaded
1075,1014,1,63,False,False,True,False,False,-0.4527290003606827,-0.48134059410943514,-0.9584363555635198,-0.41573056671502395,Overloaded
21622,16703,2,16086,False,False,False,False,True,2.2418943239348974,1.5086461586091602,-0.3335048467578974,2.6398183173331256,Overloaded
1371,1384,5,110,False,False,True,False,False,-0.4139102675047187,-0.4344099357815698,1.54128967965897,-0.40676777587995794,Not Overloaded
801,858,1,4,False,True,False,False,False,-0.4886625571260007,-0.5011275743774001,-0.9584363555635198,-0.426981729678192,Not Overloaded
1196,1010,5,95,False,True,False,False,False,-0.43686053186212986,-0.4818479525778445,1.54128967965897,-0.4096282410400854,Overloaded
1250,1178,3,100,False,False,False,False,False,-0.42977873600327154,-0.46053889690465155,0.2914266620477251,-0.4086747526533762,Overloaded
972,1179,3,112,False,True,False,False,False,-0.4662368702396161,-0.46041205728754925,0.2914266620477251,-0.40638638052527426,Not Overloaded
14176,11772,1,4570,False,False,False,False,True,1.2653933616189927,0.883200006677527,-0.9584363555635198,0.44374386506460595,Overloaded
167,285,1,1,True,False,False,False,False,-0.5718080862837073,-0.5738066749770402,-0.9584363555635198,-0.42755382271021747,Not Overloaded
1092,1253,1,143,False,False,True,False,False,-0.45049954610881987,-0.45102592562197613,-0.9584363555635198,-0.40047475252767756,Not Overloaded
314,202,2,46,True,False,False,False,False,-0.5525298642234819,-0.5843343631965343,-0.3335048467578974,-0.4189724272298351,Overloaded
1472,2230,1,33,False,False,False,True,False,-0.4006646863612986,-0.327103619712991,-0.9584363555635198,-0.4214514970352789,Not Overloaded
900,809,2,22,False,True,False,False,False,-0.4756792647180938,-0.5073427156154147,-0.3335048467578974,-0.42354917148603904,Overloaded
1017,862,3,85,False,True,False,False,False,-0.46033537369056754,-0.5006202159089906,0.2914266620477251,-0.4115352178135037,Overloaded
1423,2179,2,212,False,False,False,True,False,-0.4070907603813737,-0.3335724401852103,-0.3335048467578974,-0.38731661279109125,Not Overloaded
1602,1364,7,192,False,False,True,False,False,-0.38361591855293603,-0.4369467281236165,2.7911526972702148,-0.39113056633792787,Overloaded
15027,19669,3,9561,False,False,False,False,True,1.376997218579889,1.8848524629346972,0.2914266620477251,1.3955159726776818,Not Overloaded
1386,2274,2,50,False,False,False,True,False,-0.4119431019883692,-0.3215226765604881,-0.3335048467578974,-0.4182096365204678,Not Overloaded
7238,13083,1,411,False,False,False,False,True,0.355513738123459,1.049486744698693,-0.9584363555635198,-0.349367775000067,Not Overloaded
1026,1097,4,47,False,True,False,False,False,-0.4591550743807578,-0.470812905889941,0.9163581708533476,-0.41878172955249326,Not Overloaded
1045,1039,5,20,False,True,False,False,False,-0.4566633313933817,-0.47816960368187666,1.54128967965897,-0.42393056684072267,Overloaded
293,346,2,27,True,False,False,False,False,-0.5552838959463713,-0.5660694583337975,-0.3335048467578974,-0.4225956830993299,Not Overloaded
30912,24772,3,22790,False,False,False,False,True,3.4602255003940368,2.532115029007933,0.2914266620477251,3.9182555462327566,Overloaded
1070,948,4,50,False,True,False,False,False,-0.45338472219946585,-0.48971200883818955,0.9163581708533476,-0.4182096365204678,Overloaded
187,240,1,29,True,False,False,False,False,-0.5691851989285746,-0.5795144577466455,-0.9584363555635198,-0.4222142877446462,Not Overloaded
1137,1064,5,4,False,True,False,False,False,-0.44459804955977134,-0.4749986132543182,1.54128967965897,-0.426981729678192,Overloaded
1208,1876,1,110,False,False,False,True,False,-0.43528679944905024,-0.372004844167219,-0.9584363555635198,-0.40676777587995794,Not Overloaded
292,292,2,27,True,False,False,False,False,-0.5554150403141279,-0.5729187976573239,-0.3335048467578974,-0.4225956830993299,Not Overloaded
263,232,2,29,True,False,False,False,False,-0.5592182269790703,-0.5805291746834642,-0.3335048467578974,-0.4222142877446462,Overloaded
261,254,2,4,True,False,False,False,False,-0.5594805157145836,-0.5777387031072128,-0.3335048467578974,-0.426981729678192,Overloaded
21031,28993,3,11301,False,False,False,False,True,2.164388002590726,3.067505052796905,0.2914266620477251,1.7273299312524668,Not Overloaded
13071,21487,2,7698,False,False,False,False,True,1.1204788352479111,2.1154468868267493,-0.3335048467578974,1.0402461997898518,Not Overloaded
177,285,1,13,True,False,False,False,False,-0.570496642606141,-0.5738066749770402,-0.9584363555635198,-0.4252654505821155,Not Overloaded
194,258,1,10,True,False,False,False,False,-0.5682671883542781,-0.5772313446388034,-0.9584363555635198,-0.425837543614141,Not Overloaded
1406,1203,5,131,False,False,True,False,False,-0.4093202146332365,-0.4573679064770931,1.54128967965897,-0.4027631246557795,Overloaded
17766,29797,2,9130,False,False,False,False,True,1.7362016418653126,3.169484104947186,-0.3335048467578974,1.313325273743353,Not Overloaded
204,271,1,13,True,False,False,False,False,-0.5669557446767118,-0.575582429616473,-0.9584363555635198,-0.4252654505821155,Not Overloaded
23907,23373,2,18211,False,False,False,False,True,2.5415592042588084,2.3546664046817605,-0.3335048467578974,3.0450508816845154,Overloaded
303,244,2,41,True,False,False,False,False,-0.553972452268805,-0.5790070992782361,-0.3335048467578974,-0.41992591561654424,Overloaded
32450,25272,3,22966,False,False,False,False,True,3.661925538003741,2.5955348375591023,0.2914266620477251,3.951818337444919,Overloaded
1288,1376,2,149,False,False,True,False,False,-0.4247952500285194,-0.4354246527183885,-0.3335048467578974,-0.3993305664636265,Not Overloaded
1409,1141,6,109,False,False,True,False,False,-0.4089267815299666,-0.4652319627374381,2.1662211884645926,-0.40695847355729975,Overloaded
1119,861,5,133,False,True,False,False,False,-0.44695864817939074,-0.500747055526093,1.54128967965897,-0.40238172930109584,Overloaded
278,313,2,24,True,False,False,False,False,-0.5572510614627209,-0.5702551656981747,-0.3335048467578974,-0.42316777613135537,Not Overloaded
857,913,2,102,False,True,False,False,False,-0.4813184725316291,-0.4941513954367714,-0.3335048467578974,-0.4082933572986926,Not Overloaded
20315,26649,2,13914,False,False,False,False,True,2.070488635276975,2.770192990309023,-0.3335048467578974,2.22562296214667,Not Overloaded
1366,1272,3,175,False,False,True,False,False,-0.4145659893435019,-0.4486159728970317,0.2914266620477251,-0.39437242685273893,Overloaded
12345,14246,3,6485,False,False,False,False,True,1.0252680242565941,1.1970012193887134,0.2914266620477251,0.8089299171742114,Not Overloaded
167,314,1,9,True,False,False,False,False,-0.5718080862837073,-0.5701283260810724,-0.9584363555635198,-0.4260282412914828,Not Overloaded
272,306,2,18,True,False,False,False,False,-0.5580379276692606,-0.5711430430178911,-0.3335048467578974,-0.42431196219540634,Not Overloaded
1133,1124,4,76,False,True,False,False,False,-0.44512262703079786,-0.4673882362281779,0.9163581708533476,-0.4132514969095802,Overloaded
1241,1110,5,1,False,False,True,False,False,-0.4309590353130813,-0.4691639908676106,1.54128967965897,-0.42755382271021747,Overloaded
1373,1124,4,200,False,False,True,False,False,-0.41364797876920545,-0.4673882362281779,0.9163581708533476,-0.3896049849191932,Overloaded
1640,1153,7,132,False,False,True,False,False,-0.3786324325781839,-0.46370988733221,2.7911526972702148,-0.40257242697843765,Overloaded
245,262,2,3,True,False,False,False,False,-0.5615788255986898,-0.576723986170394,-0.3335048467578974,-0.4271724273555338,Not Overloaded
1198,941,4,110,False,True,False,False,False,-0.4365982431266166,-0.4905998861579059,0.9163581708533476,-0.40676777587995794,Overloaded
18138,17507,2,12351,False,False,False,False,True,1.7849873466707809,1.6106252107594405,-0.3335048467578974,1.927562492461389,Overloaded
836,1098,2,20,False,True,False,False,False,-0.4840725042545185,-0.4706860662728387,-0.3335048467578974,-0.42393056684072267,Not Overloaded
1366,1054,4,188,False,False,True,False,False,-0.4145659893435019,-0.4762670094253416,0.9163581708533476,-0.39189335704729517,Overloaded
1399,1353,6,20,False,False,True,False,False,-0.41023822520753295,-0.43834196391174224,2.1662211884645926,-0.42393056684072267,Overloaded
276,217,2,26,True,False,False,False,False,-0.5575133501982341,-0.5824317689399993,-0.3335048467578974,-0.4227863807766717,Overloaded
1412,1901,2,45,False,False,False,True,False,-0.4085333484266967,-0.36883385373966054,-0.3335048467578974,-0.41916312490717694,Not Overloaded
1019,932,3,143,False,True,False,False,False,-0.4600730849550543,-0.49174144271182696,0.2914266620477251,-0.40047475252767756,Overloaded
1674,1648,2,474,False,False,False,True,False,-0.3741735240744583,-0.4009242768665523,-0.3335048467578974,-0.33735382132753167,Overloaded
18190,20194,1,10392,False,False,False,False,True,1.7918068537941259,1.9514432619134252,-0.9584363555635198,1.553985742548743,Not Overloaded
938,1023,2,112,False,True,False,False,False,-0.4706957787433417,-0.48019903755551413,-0.3335048467578974,-0.40638638052527426,Not Overloaded
1079,1136,4,36,False,True,False,False,False,-0.4522044228896562,-0.4658661608229498,0.9163581708533476,-0.4208794040032534,Not Overloaded
1383,2006,1,251,False,False,False,True,False,-0.4123365350916391,-0.35551569394391497,-0.9584363555635198,-0.37987940337475984,Not Overloaded
1935,2107,2,471,False,False,False,True,False,-0.33994484408997655,-0.3427048926165787,-0.3335048467578974,-0.33792591435955716,Not Overloaded
919,875,2,16,False,True,False,False,False,-0.47318752173071776,-0.49897130088666025,-0.3335048467578974,-0.42469335755009,Overloaded
1295,1137,3,155,False,False,True,False,False,-0.423877239454223,-0.4657393212058475,0.2914266620477251,-0.39818638039957555,Overloaded
283,291,2,19,True,False,False,False,False,-0.5565953396239376,-0.5730456372744261,-0.3335048467578974,-0.42412126451806453,Not Overloaded
206,285,1,30,True,False,False,False,False,-0.5666934559411986,-0.5738066749770402,-0.9584363555635198,-0.4220235900673044,Not Overloaded
198,291,1,31,True,False,False,False,False,-0.5677426108832516,-0.5730456372744261,-0.9584363555635198,-0.4218328923899625,Not Overloaded
1684,2208,1,351,False,False,False,True,False,-0.37286208039689195,-0.32989409128924246,-0.9584363555635198,-0.3608096356405768,Not Overloaded
896,838,2,68,False,True,False,False,False,-0.4762038421891204,-0.5036643667194468,-0.3335048467578974,-0.41477707832831484,Overloaded
1030,1039,3,28,False,True,False,False,False,-0.4586304969097313,-0.47816960368187666,0.2914266620477251,-0.422404985421988,Not Overloaded
1884,1876,1,311,False,False,False,True,False,-0.346633206845565,-0.372004844167219,-0.9584363555635198,-0.36843754273425,Overloaded
1238,1552,1,114,False,False,False,True,False,-0.43135246841635116,-0.4131008801083768,-0.9584363555635198,-0.40600498517059064,Not Overloaded
1374,1498,3,191,False,False,True,False,False,-0.4135168344014488,-0.41995021943190314,0.2914266620477251,-0.3913212640152697,Not Overloaded
1557,1063,7,158,False,False,True,False,False,-0.3895174151019846,-0.47512545287142055,2.7911526972702148,-0.39761428736755006,Overloaded
24328,20571,1,17012,False,False,False,False,True,2.5967709830843515,1.999261797561007,-0.9584363555635198,2.8164043665516605,Overloaded
1426,1256,4,174,False,False,True,False,False,-0.4066973272781038,-0.4506454067706691,0.9163581708533476,-0.3945631245300808,Overloaded
11536,12545,3,3219,False,False,False,False,True,0.9191722307414764,0.981247030697635,0.2914266620477251,0.18611130297579298,Not Overloaded
235,211,1,47,True,False,False,False,False,-0.5628902692762561,-0.5831928066426133,-0.9584363555635198,-0.41878172955249326,Overloaded
1368,1145,4,184,False,False,True,False,False,-0.41430370060798866,-0.4647246042690288,0.9163581708533476,-0.39265614775666247,Overloaded
1282,1475,2,155,False,False,True,False,False,-0.42558211623505926,-0.4228675306252569,-0.3335048467578974,-0.39818638039957555,Not Overloaded
1432,2150,1,247,False,False,False,True,False,-0.405910461071564,-0.3372507890811781,-0.9584363555635198,-0.38064219408412714,Not Overloaded
21520,18527,2,14138,False,False,False,False,True,2.2285175984237204,1.7400016202038262,-0.3335048467578974,2.26833924187124,Overloaded
1344,2109,2,148,False,False,False,True,False,-0.4174511654341479,-0.34245121338237405,-0.3335048467578974,-0.3995212641409684,Not Overloaded
1113,1198,4,37,False,True,False,False,False,-0.4477455143859306,-0.4580021045626048,0.9163581708533476,-0.42068870632591154,Not Overloaded
284,202,2,28,True,False,False,False,False,-0.556464195256181,-0.5843343631965343,-0.3335048467578974,-0.422404985421988,Overloaded
1024,1158,2,79,False,True,False,False,False,-0.45941736311627107,-0.46307568924669834,-0.3335048467578974,-0.4126794038775547,Not Overloaded
1400,1103,7,21,False,False,True,False,False,-0.4101070808397763,-0.47005186818732697,2.7911526972702148,-0.42373986916338086,Overloaded
1302,1409,3,165,False,False,True,False,False,-0.42295922887992654,-0.4312389453540113,0.2914266620477251,-0.39627940362615727,Not Overloaded
1057,1021,1,162,False,False,True,False,False,-0.4550895989803021,-0.4804527167897188,-0.9584363555635198,-0.39685149665818276,Overloaded
1100,873,4,56,False,True,False,False,False,-0.4494503911667668,-0.49922498012086497,0.9163581708533476,-0.4170654504564168,Overloaded
1369,1814,1,130,False,False,False,True,False,-0.41417255624023197,-0.379868900427564,-0.9584363555635198,-0.4029538223331213,Not Overloaded
1246,1073,1,171,False,False,True,False,False,-0.4303033134742981,-0.4738570567003972,-0.9584363555635198,-0.3951352175621063,Overloaded
14491,12913,2,5214,False,False,False,False,True,1.3067038374623328,1.0279240097912956,-0.3335048467578974,0.5665531692727448,Overloaded
910,1154,2,49,False,True,False,False,False,-0.4743678210405275,-0.4635830477151077,-0.3335048467578974,-0.4184003341978096,Not Overloaded
1403,1629,1,144,False,False,False,True,False,-0.4097136477365064,-0.40333422959149673,-0.9584363555635198,-0.4002840548503357,Not Overloaded
215,294,1,32,True,False,False,False,False,-0.5655131566313888,-0.5726651184231192,-0.9584363555635198,-0.4216421947126207,Not Overloaded
1575,2334,1,93,False,False,False,True,False,-0.38715681648236516,-0.3139122995343478,-0.9584363555635198,-0.41000963639476906,Not Overloaded
1050,1038,5,15,False,True,False,False,False,-0.45600760955459857,-0.478296443298979,1.54128967965897,-0.42488405522743183,Overloaded
255,329,2,9,True,False,False,False,False,-0.5602673819211235,-0.5682257318245373,-0.3335048467578974,-0.4260282412914828,Not Overloaded
24127,23914,2,15083,False,False,False,False,True,2.570410965165268,2.423286637534126,-0.3335048467578974,2.4485485469592696,Overloaded
1193,934,5,52,False,True,False,False,False,-0.43725396496539976,-0.4914877634776223,1.54128967965897,-0.4178282411657841,Overloaded
1517,2246,1,407,False,False,False,True,False,-0.39476318981225,-0.3250741858393536,-0.9584363555635198,-0.3501305657094343,Not Overloaded
15496,11106,2,6996,False,False,False,False,True,1.438503927057751,0.7987248216873692,-0.3335048467578974,0.9063764302958868,Overloaded
12748,22865,3,4774,False,False,False,False,True,1.0781192044625179,2.2902318791937724,0.2914266620477251,0.4826461912423394,Not Overloaded
310,296,2,49,True,False,False,False,False,-0.5530544416945085,-0.5724114391889145,-0.3335048467578974,-0.4184003341978096,Overloaded
265,200,2,12,True,False,False,False,False,-0.558955938243557,-0.584588042430739,-0.3335048467578974,-0.4254561482594573,Overloaded
1721,1595,1,466,False,False,False,True,False,-0.36800973878989646,-0.40764677657297627,-0.9584363555635198,-0.33887940274626627,Overloaded
24626,17682,1,15256,False,False,False,False,True,2.635852004675829,1.6328221437523498,-0.9584363555635198,2.4815392451394063,Overloaded
1490,1344,7,94,False,False,True,False,False,-0.39830408774167914,-0.4394835204656633,2.7911526972702148,-0.40981893871742725,Overloaded
22812,20642,3,15447,False,False,False,False,True,2.3979561215652927,2.008267410375273,0.2914266620477251,2.517962501511696,Overloaded
290,333,2,24,True,False,False,False,False,-0.5556773290496412,-0.567718373356128,-0.3335048467578974,-0.42316777613135537,Not Overloaded
1289,2332,1,30,False,False,False,True,False,-0.4246641056607628,-0.31416597876855246,-0.9584363555635198,-0.4220235900673044,Not Overloaded
1375,1228,5,146,False,False,True,False,False,-0.4133856900336922,-0.4541969160495346,1.54128967965897,-0.39990265949565207,Overloaded
991,1308,1,75,False,False,True,False,False,-0.46374512725224004,-0.4440497466813475,-0.9584363555635198,-0.413442194586922,Not Overloaded
29713,28304,1,23404,False,False,False,False,True,3.302983403453831,2.980112556613394,-0.9584363555635198,4.035343920120641,Overloaded
1780,2478,1,372,False,False,False,True,False,-0.360272221092255,-0.295647394671611,-0.9584363555635198,-0.35680498441639835,Not Overloaded
1245,1326,2,176,False,False,True,False,False,-0.43043445784205475,-0.44176663357350543,-0.3335048467578974,-0.3941817291753971,Not Overloaded
221,244,1,28,True,False,False,False,False,-0.564726290424849,-0.5790070992782361,-0.9584363555635198,-0.422404985421988,Not Overloaded
1578,1523,1,363,False,False,False,True,False,-0.38676338337909527,-0.41677922900434466,-0.9584363555635198,-0.3585212635124748,Overloaded
1686,1544,1,127,False,False,False,True,False,-0.3725997916613787,-0.4141155970451955,-0.9584363555635198,-0.4035259153651468,Overloaded
1444,1103,4,155,False,False,True,False,False,-0.40433672865848436,-0.47005186818732697,0.9163581708533476,-0.39818638039957555,Overloaded
13518,27397,1,3577,False,False,False,False,True,1.179100367635127,2.8650690239015724,-0.9584363555635198,0.2543810714641683,Not Overloaded
1044,901,3,63,False,True,False,False,False,-0.45679447576113835,-0.4956734708419995,0.2914266620477251,-0.41573056671502395,Overloaded
1151,1028,5,34,False,True,False,False,False,-0.44276202841117845,-0.4795648394700024,1.54128967965897,-0.42126079935793703,Overloaded
215,266,1,41,True,False,False,False,False,-0.5655131566313888,-0.5762166277019847,-0.9584363555635198,-0.41992591561654424,Not Overloaded
206,231,1,22,True,False,False,False,False,-0.5666934559411986,-0.5806560143005666,-0.9584363555635198,-0.42354917148603904,Not Overloaded
1076,1165,3,110,False,True,False,False,False,-0.45259785599292607,-0.462187811926982,0.2914266620477251,-0.40676777587995794,Not Overloaded
915,1191,3,58,False,True,False,False,False,-0.4737120992017443,-0.45888998188232116,0.2914266620477251,-0.4166840551017331,Not Overloaded
1168,1123,4,2,False,False,True,False,False,-0.4405325741593156,-0.46751507584528024,0.9163581708533476,-0.42736312503287566,Overloaded
1507,1067,6,101,False,False,True,False,False,-0.39607463348981636,-0.47461809440301117,2.1662211884645926,-0.4084840549760344,Overloaded
19749,14045,2,12264,False,False,False,False,True,1.9962609231267199,1.1715064563511433,-0.3335048467578974,1.9109717945326496,Overloaded
1420,2255,2,245,False,False,False,True,False,-0.4074841934846436,-0.32393262928543254,-0.3335048467578974,-0.3810235894388108,Not Overloaded
1793,2333,2,198,False,False,False,True,False,-0.35856734431141873,-0.3140391391514501,-0.3335048467578974,-0.38998638027387683,Not Overloaded
1976,1823,2,417,False,False,False,True,False,-0.33456792501195454,-0.378727343873643,-0.3335048467578974,-0.34822358893601596,Overloaded
1188,1153,1,115,False,False,False,False,False,-0.4379096868041829,-0.46370988733221,-0.9584363555635198,-0.40581428749324877,Overloaded
1770,1510,2,261,False,False,False,True,False,-0.36158366476982134,-0.41842814402667505,-0.3335048467578974,-0.37797242660134156,Overloaded
1590,1323,6,174,False,False,True,False,False,-0.38518965096601565,-0.44214715242481245,2.1662211884645926,-0.3945631245300808,Overloaded
1760,1551,2,135,False,False,False,True,False,-0.3628951084473877,-0.41322771972547917,-0.3335048467578974,-0.40200033394641216,Overloaded
1400,1340,4,165,False,False,True,False,False,-0.4101070808397763,-0.4399908789340727,0.9163581708533476,-0.39627940362615727,Overloaded
18295,13493,2,12347,False,False,False,False,True,1.8055770124085724,1.1014909877106522,-0.3335048467578974,1.9267997017520215,Overloaded
297,233,2,31,True,False,False,False,False,-0.5547593184753448,-0.5804023350663619,-0.3335048467578974,-0.4218328923899625,Overloaded
1176,1126,5,105,False,True,False,False,False,-0.4394834192172625,-0.4671345569939732,1.54128967965897,-0.4077212642666671,Overloaded
1931,2361,2,498,False,False,False,True,False,-0.3404694215610031,-0.3104876298725846,-0.3335048467578974,-0.3327770770713277,Not Overloaded
1570,1271,7,168,False,False,True,False,False,-0.38781253832114837,-0.44874281251413406,2.7911526972702148,-0.3957073105941318,Overloaded
1585,1636,1,287,False,False,False,True,False,-0.3858453728047988,-0.4024463522717803,-0.9584363555635198,-0.37301428699045397,Not Overloaded
263,275,2,24,True,False,False,False,False,-0.5592182269790703,-0.5750750711480637,-0.3335048467578974,-0.42316777613135537,Not Overloaded
1397,1121,6,90,False,False,True,False,False,-0.4105005139430462,-0.4677687550794849,2.1662211884645926,-0.41058172942679455,Overloaded
265,273,2,30,True,False,False,False,False,-0.558955938243557,-0.5753287503822683,-0.3335048467578974,-0.4220235900673044,Not Overloaded
1093,1001,5,95,False,True,False,False,False,-0.45036840174106324,-0.4829895091317656,1.54128967965897,-0.4096282410400854,Overloaded
1135,866,4,57,False,True,False,False,False,-0.4448603382952846,-0.5001128574405813,0.9163581708533476,-0.41687475277907493,Overloaded
25037,21630,2,15787,False,False,False,False,True,2.689752339823806,2.133584952072384,-0.3335048467578974,2.5827997118079185,Overloaded
1016,848,5,17,False,True,False,False,False,-0.46046651805832417,-0.5023959705484234,1.54128967965897,-0.42450265987274816,Overloaded
864,1052,3,37,False,True,False,False,False,-0.48040046195733266,-0.4765206886595463,0.2914266620477251,-0.42068870632591154,Not Overloaded
275,289,2,9,True,False,False,False,False,-0.5576444945659907,-0.5732993165086309,-0.3335048467578974,-0.4260282412914828,Not Overloaded
8710,14345,3,557,False,False,False,False,True,0.5485582474612257,1.209558341481845,0.2914266620477251,-0.3215259141081597,Not Overloaded
278,322,2,47,True,False,False,False,False,-0.5572510614627209,-0.5691136091442537,-0.3335048467578974,-0.41878172955249326,Not Overloaded
1947,2038,2,415,False,False,False,True,False,-0.33837111167689693,-0.3514568261966401,-0.3335048467578974,-0.34860498429069964,Not Overloaded
264,310,2,7,True,False,False,False,False,-0.5590870826113137,-0.5706356845494818,-0.3335048467578974,-0.4264096366461665,Not Overloaded
1216,1045,3,4,False,False,True,False,False,-0.43423764450699714,-0.4774085659792627,0.2914266620477251,-0.426981729678192,Overloaded
196,219,1,28,True,False,False,False,False,-0.5680048996187649,-0.5821780897057947,-0.9584363555635198,-0.422404985421988,Not Overloaded
308,331,2,50,True,False,False,False,False,-0.5533167304300217,-0.5679720525903327,-0.3335048467578974,-0.4182096365204678,Not Overloaded
845,1043,1,60,False,True,False,False,False,-0.48289220494470875,-0.47766224521346734,-0.9584363555635198,-0.41630265974704944,Not Overloaded
13613,14945,2,6677,False,False,False,False,True,1.1915590825720073,1.2856621117432483,-0.3335048467578974,0.8455438712238428,Not Overloaded
1148,2015,1,17,False,False,False,True,False,-0.44315546151444835,-0.3543741373899939,-0.9584363555635198,-0.42450265987274816,Not Overloaded
26820,22107,2,19307,False,False,False,False,True,2.923582747533886,2.1940874494301994,-0.3335048467578974,3.2540555360511614,Overloaded
214,203,1,45,True,False,False,False,False,-0.5656443009991454,-0.5842075235794321,-0.9584363555635198,-0.41916312490717694,Overloaded
1607,1609,2,170,False,False,False,True,False,-0.3829601967141529,-0.4058710219335435,-0.3335048467578974,-0.3953259152394481,Not Overloaded
1863,2156,1,311,False,False,False,True,False,-0.3493872385684543,-0.33648975137856413,-0.9584363555635198,-0.36843754273425,Not Overloaded
1783,1738,2,447,False,False,False,True,False,-0.3598787879889851,-0.3895087113273418,-0.3335048467578974,-0.34250265861576107,Overloaded
788,1049,1,63,False,True,False,False,False,-0.49036743390683696,-0.4769012075108533,-0.9584363555635198,-0.41573056671502395,Not Overloaded
899,1083,2,107,False,True,False,False,False,-0.4758104090858505,-0.47258866052937376,-0.3335048467578974,-0.4073398689119834,Not Overloaded
226,290,1,35,True,False,False,False,False,-0.5640705685860659,-0.5731724768915285,-0.9584363555635198,-0.4210701016805952,Not Overloaded
199,308,1,4,True,False,False,False,False,-0.567611466515495,-0.5708893637836865,-0.9584363555635198,-0.426981729678192,Not Overloaded
23315,26682,2,13802,False,False,False,False,True,2.46392173854688,2.7743786976734004,-0.3335048467578974,2.204264822284385,Not Overloaded
1346,1113,4,110,False,False,True,False,False,-0.4171888766986346,-0.4687834720163036,0.9163581708533476,-0.40676777587995794,Overloaded
1581,1660,1,451,False,False,False,True,False,-0.3863699502758254,-0.3994022014613242,-0.9584363555635198,-0.34173986790639377,Not Overloaded
14380,10315,1,7009,False,False,False,False,True,1.2921468126413462,0.6983946845594191,-0.9584363555635198,0.9088555001013305,Overloaded
1452,1384,5,194,False,False,True,False,False,-0.4032875737164313,-0.4344099357815698,1.54128967965897,-0.3907491709832442,Overloaded
1739,1718,2,485,False,False,False,True,False,-0.36564914017027705,-0.39204550366938856,-0.3335048467578974,-0.3352561468767715,Overloaded
1189,1461,2,159,False,False,True,False,False,-0.4377785424364263,-0.42464328526468964,-0.3335048467578974,-0.39742358969020825,Not Overloaded
1153,889,4,112,False,True,False,False,False,-0.44249973967566514,-0.4971955462472275,0.9163581708533476,-0.40638638052527426,Overloaded
1631,1584,1,252,False,False,False,True,False,-0.37981273188799364,-0.409042012361102,-0.9584363555635198,-0.379688705697418,Overloaded
1093,999,3,68,False,True,False,False,False,-0.45036840174106324,-0.48324318836597024,0.2914266620477251,-0.41477707832831484,Overloaded
27657,24686,1,19696,False,False,False,False,True,3.0333505833461896,2.5212068219371315,-0.9584363555635198,3.3282369325371333,Overloaded
1028,1192,3,89,False,True,False,False,False,-0.45889278564524455,-0.4587631422652188,0.2914266620477251,-0.41077242710413636,Not Overloaded
1419,1078,6,9,False,False,True,False,False,-0.40761533785240023,-0.47322285861488544,2.1662211884645926,-0.4260282412914828,Overloaded
1447,2239,2,13,False,False,False,True,False,-0.40394329555521447,-0.32596206315907,-0.3335048467578974,-0.4252654505821155,Not Overloaded
26116,23212,1,17305,False,False,False,False,True,2.831257112633215,2.3342452263282842,-0.9584363555635198,2.872278786012817,Overloaded
19009,14279,1,13487,False,False,False,False,True,1.8992140909868098,1.2011869267530906,-0.9584363555635198,2.1441950539217083,Overloaded
1427,1489,5,149,False,False,True,False,False,-0.4065661829103472,-0.42109177598582415,1.54128967965897,-0.3993305664636265,Not Overloaded
1112,1410,2,134,False,False,True,False,False,-0.4478766587536872,-0.43111210573690895,-0.3335048467578974,-0.402191031623754,Not Overloaded
22069,20037,2,16621,False,False,False,False,True,2.300515856322113,1.931529442028358,-0.3335048467578974,2.741841574711005,Overloaded
892,1051,1,23,False,True,False,False,False,-0.4767284196601469,-0.47664752827664864,-0.9584363555635198,-0.4233584738086972,Not Overloaded
1419,1012,6,54,False,False,True,False,False,-0.40761533785240023,-0.48159427334363986,2.1662211884645926,-0.4174468458111004,Overloaded
1141,1044,4,102,False,True,False,False,False,-0.44407347208874476,-0.477535405596365,0.9163581708533476,-0.4082933572986926,Overloaded
19760,15676,1,12601,False,False,False,False,True,1.9977035111720427,1.378381871845058,-0.9584363555635198,1.9752369117968465,Overloaded
903,1017,1,91,False,True,False,False,False,-0.4752858316148239,-0.4809600752581281,-0.9584363555635198,-0.41039103174945274,Not Overloaded
1077,810,4,82,False,True,False,False,False,-0.45246671162516944,-0.5072158759983123,0.9163581708533476,-0.4121073108455292,Overloaded
16519,28334,1,9822,False,False,False,False,True,1.5726646152727886,2.983917745126464,-0.9584363555635198,1.4452880664638996,Not Overloaded
1052,1100,1,112,False,False,True,False,False,-0.4557453208190853,-0.470432387038634,-0.9584363555635198,-0.40638638052527426,Not Overloaded
1172,1322,1,193,False,False,True,False,False,-0.4400079966882891,-0.44227399204191475,-0.9584363555635198,-0.390939868660586,Not Overloaded
208,204,1,28,True,False,False,False,False,-0.5664311672056853,-0.5840806839623297,-0.9584363555635198,-0.422404985421988,Overloaded
